Date,Country,City,Specie,count,min,max,median,variance
16-01-2020,IN,Hyderabad,co,54,1.2,13.8,4.5,82.12
23-03-2020,IN,Hyderabad,co,120,0.5,6.8,4.1,13.25
10-04-2020,IN,Hyderabad,co,91,1.3,10.8,4,51.88
06-06-2020,IN,Hyderabad,co,101,0.1,10.3,2.3,21.91
17-06-2020,IN,Hyderabad,co,115,0.5,8.2,2.3,13.8
19-07-2020,IN,Hyderabad,co,61,0.2,8.9,2.1,12.95
24-04-2020,IN,Hyderabad,co,116,0.1,11.2,3.8,46.64
03-02-2020,IN,Hyderabad,co,84,2,11.7,4.3,42
09-02-2020,IN,Hyderabad,co,96,1.3,12.7,5.7,53.22
10-02-2020,IN,Hyderabad,co,96,1.3,15.5,4.9,57
20-03-2020,IN,Hyderabad,co,117,0.8,15.9,4.2,81.22
29-03-2020,IN,Hyderabad,co,93,0.2,10.1,4.1,24.57
11-04-2020,IN,Hyderabad,co,113,0.1,14.2,3,52.45
19-04-2020,IN,Hyderabad,co,117,0.1,6.8,3.3,25.54
13-05-2020,IN,Hyderabad,co,116,0.1,8.4,3.3,38.19
18-06-2020,IN,Hyderabad,co,113,0.5,6.2,1.9,16.5
19-06-2020,IN,Hyderabad,co,118,0.1,11.4,2.5,24.86
04-04-2020,IN,Delhi,co,844,0.1,85.9,5.5,328.09
15-02-2020,IN,Delhi,co,862,0.1,44,8.2,338.04
17-03-2020,IN,Delhi,co,829,0.1,67.8,7.8,861.62
25-03-2020,IN,Delhi,co,758,0.2,81.4,5.8,388.27
26-03-2020,IN,Delhi,co,766,0.3,84.6,5.3,362.76
22-04-2020,IN,Delhi,co,775,0.2,86.1,6.9,288.14
18-03-2020,IN,Delhi,co,811,0.1,85.9,8.4,477.12
09-04-2020,IN,Delhi,co,849,0.1,81.2,5.5,255.12
03-06-2020,IN,Delhi,co,898,0.1,81.3,7.3,340.05
12-06-2020,IN,Delhi,co,862,0.1,86,8.2,387.18
30-06-2020,IN,Delhi,co,732,0.1,84.2,6.9,486.74
23-01-2020,IN,Delhi,co,793,0.1,38,8,317.67
12-02-2020,IN,Delhi,co,884,0.1,44.8,11.1,414.76
29-02-2020,IN,Delhi,co,862,0.1,63,6.7,212.38
19-07-2020,IN,Delhi,co,405,0.1,85.5,6.7,705.72
21-03-2020,IN,Delhi,co,875,0.2,86,8,765.37
27-03-2020,IN,Delhi,co,784,0.1,30.6,4.5,202.71
26-04-2020,IN,Delhi,co,798,0.1,66,6.2,312.17
29-04-2020,IN,Delhi,co,741,0.1,64.9,7,515.77
20-05-2020,IN,Delhi,co,865,0.1,100.5,7.5,526.19
01-01-2020,IN,Delhi,co,864,0.1,148.2,22.6,5743.53
05-01-2020,IN,Delhi,co,808,0.1,38.7,11.3,475.75
26-02-2020,IN,Delhi,co,825,0.1,60.6,13.1,667.97
08-07-2020,IN,Delhi,co,901,0.1,86.4,6.6,381.48
06-04-2020,IN,Delhi,co,840,0.1,36.9,7.2,250.05
09-05-2020,IN,Delhi,co,833,0.1,84.2,6.6,339.25
02-07-2020,IN,Delhi,co,908,0.1,38.1,7.6,196.8
17-04-2020,IN,Delhi,co,707,0.1,84.4,4.9,239.92
02-05-2020,IN,Delhi,co,760,0.1,84.2,6.2,394.11
04-06-2020,IN,Delhi,co,936,0.1,79.1,8.4,391.42
13-02-2020,IN,Delhi,co,882,0.1,84.9,7.8,335.46
20-02-2020,IN,Delhi,co,877,0.1,60.6,9.2,226.51
05-03-2020,IN,Delhi,co,791,0.1,64.8,6.2,466.45
28-02-2020,IN,Delhi,co,868,0.1,38.9,7.8,189.26
29-03-2020,IN,Delhi,co,771,0.3,81.9,4.4,214.78
08-04-2020,IN,Delhi,co,855,0.2,81.2,4.4,209.3
26-05-2020,IN,Delhi,co,858,0.2,86.1,8.1,662.95
11-06-2020,IN,Delhi,co,818,0.1,83.6,7.4,439.43
09-01-2020,IN,Delhi,co,803,0.1,167,8.2,1564.18
22-01-2020,IN,Delhi,co,859,0.1,68.2,16.1,834.84
25-02-2020,IN,Delhi,co,772,0.1,42.9,10.6,488
01-07-2020,IN,Delhi,co,892,0.1,41.6,7.4,207.65
31-03-2020,IN,Delhi,co,835,0.1,81.4,4.6,352.03
02-04-2020,IN,Delhi,co,810,0.2,85.3,5,297.55
04-05-2020,IN,Delhi,co,744,0.1,82.7,6,327
08-05-2020,IN,Delhi,co,793,0.1,85.7,6.8,313.71
10-05-2020,IN,Delhi,co,786,0.1,85.7,6.4,305.13
28-01-2020,IN,Delhi,co,867,0.1,53.6,10.9,461.89
08-02-2020,IN,Delhi,co,890,0.1,71.6,10.7,468.87
30-03-2020,IN,Delhi,co,836,0.3,84.9,4.8,216.52
11-07-2020,IN,Delhi,co,856,0.1,47.9,6.3,539.92
19-02-2020,IN,Delhi,co,830,0.2,78.5,11.7,1638.41
24-03-2020,IN,Delhi,co,830,0.1,67,7.1,511.38
24-04-2020,IN,Delhi,co,755,0.1,45.4,7.5,260.16
24-06-2020,IN,Delhi,co,859,0.1,83.2,6.8,696.28
30-12-2019,IN,Delhi,co,923,0.1,61.6,19.1,1048.54
14-01-2020,IN,Delhi,co,870,0.1,151.7,10.9,634.16
20-01-2020,IN,Delhi,co,768,0.1,130.1,11.8,1557.89
06-06-2020,IN,Delhi,co,901,0.1,85,6.4,271.05
21-06-2020,IN,Delhi,co,809,0.1,85.3,7.1,357.62
27-06-2020,IN,Delhi,co,859,0.1,85.7,6.5,711.28
18-01-2020,IN,Delhi,co,795,0.1,42.1,12.5,532.13
02-03-2020,IN,Delhi,co,846,0.2,63,12.4,941.48
01-04-2020,IN,Delhi,co,809,0.1,83.6,5,387.76
17-05-2020,IN,Delhi,co,821,0.1,68.2,8.5,351.79
23-06-2020,IN,Delhi,co,824,0.1,83.7,6.4,418.57
07-01-2020,IN,Delhi,co,874,0.1,32.3,10.5,321.49
21-01-2020,IN,Delhi,co,792,0.1,69.5,16,966.89
05-04-2020,IN,Delhi,co,857,0.1,86,6.8,241.68
10-01-2020,IN,Delhi,co,851,0.1,81.3,11.1,731.39
06-05-2020,IN,Delhi,co,820,0.1,86.4,6.7,388.61
12-07-2020,IN,Delhi,co,847,0.1,82.5,5.8,521.92
28-03-2020,IN,Delhi,co,840,0.3,80.3,4.6,182.19
25-04-2020,IN,Delhi,co,781,0.1,84.2,5.2,380.56
11-05-2020,IN,Delhi,co,786,0.1,85.4,6.4,512.65
05-02-2020,IN,Delhi,co,898,0.1,63.4,11.5,521.47
17-02-2020,IN,Delhi,co,877,0.1,73.1,12.2,1055.07
21-02-2020,IN,Delhi,co,781,0.1,82.9,7.5,441.83
01-06-2020,IN,Delhi,co,872,0.1,83.9,7.4,558.97
02-06-2020,IN,Delhi,co,856,0.1,49.2,6.6,364.29
17-06-2020,IN,Delhi,co,886,0.1,85.9,6.6,742.34
22-06-2020,IN,Delhi,co,842,0.1,45.5,7.3,376.11
03-07-2020,IN,Delhi,co,894,0.1,71.6,7.8,273.14
08-01-2020,IN,Delhi,co,823,0.1,108,11.2,650.21
31-01-2020,IN,Delhi,co,904,0.1,85.5,10.4,481.54
09-02-2020,IN,Delhi,co,896,0.1,49.5,11.5,526.71
01-05-2020,IN,Delhi,co,788,0.1,84.1,6.8,321.87
26-06-2020,IN,Delhi,co,880,0.1,140.9,7.8,1018.31
04-03-2020,IN,Delhi,co,826,0.1,54.4,9.2,518.65
14-03-2020,IN,Delhi,co,815,0.2,72.4,6.5,448.8
23-04-2020,IN,Delhi,co,787,0.1,86.1,7.2,308.64
27-04-2020,IN,Delhi,co,780,0.1,81.6,5.7,595.85
14-05-2020,IN,Delhi,co,843,0.1,76.8,6.8,416.59
27-05-2020,IN,Delhi,co,879,0.1,68.1,6.6,258.13
28-05-2020,IN,Delhi,co,850,0.1,84.4,5.9,506.18
30-05-2020,IN,Delhi,co,840,0.1,86.2,5.7,957.71
15-01-2020,IN,Delhi,co,829,0.1,322.8,10.4,4556.05
16-01-2020,IN,Delhi,co,813,0.1,124.2,11.4,705.62
17-01-2020,IN,Delhi,co,796,0.1,40.8,10.2,619.82
05-06-2020,IN,Delhi,co,917,0.1,84.4,6.6,268.05
25-06-2020,IN,Delhi,co,871,0.1,83.3,7.3,454.43
11-04-2020,IN,Delhi,co,883,0.1,30.5,7.3,233.49
03-05-2020,IN,Delhi,co,755,0.1,86.2,5.8,261.34
28-06-2020,IN,Delhi,co,816,0.1,130.5,6.5,961.17
09-07-2020,IN,Delhi,co,900,0.1,85.5,7.3,286.2
18-07-2020,IN,Delhi,co,873,0.1,86.4,7.4,538.51
02-02-2020,IN,Delhi,co,859,0.1,74.2,11.1,540.03
22-03-2020,IN,Delhi,co,859,0.1,79.4,7.1,358.21
23-03-2020,IN,Delhi,co,831,0.1,44.9,7.3,313.29
19-05-2020,IN,Delhi,co,856,0.1,46.1,10.1,382.53
13-01-2020,IN,Delhi,co,796,0.1,76.1,16.3,1105.38
15-04-2020,IN,Delhi,co,760,0.1,53.6,7.5,336.37
12-05-2020,IN,Delhi,co,814,0.1,42.4,6.4,281.17
13-05-2020,IN,Delhi,co,783,0.1,85.9,7.3,405.99
23-05-2020,IN,Delhi,co,799,0.1,44.7,8.4,478.81
24-05-2020,IN,Delhi,co,839,0.1,73.3,7,349.68
15-06-2020,IN,Delhi,co,832,0.1,45.8,7.3,230.69
18-04-2020,IN,Delhi,co,716,0.1,82.9,5,373.08
19-04-2020,IN,Delhi,co,691,0.2,83.9,5.9,266.23
20-04-2020,IN,Delhi,co,722,0.1,65.6,7.5,544.34
07-05-2020,IN,Delhi,co,752,0.2,85.5,5.9,328.45
14-06-2020,IN,Delhi,co,843,0.1,35.7,8.5,293.62
03-01-2020,IN,Delhi,co,867,0.1,85.5,20.3,2912.22
12-01-2020,IN,Delhi,co,775,0.1,138.5,18.3,2888.4
03-02-2020,IN,Delhi,co,893,0.1,90.6,12.5,1520.3
18-05-2020,IN,Delhi,co,839,0.1,46.7,8.6,283.82
21-05-2020,IN,Delhi,co,863,0.1,100,7.2,854.22
29-05-2020,IN,Delhi,co,806,0.1,85.5,5.7,445.78
10-06-2020,IN,Delhi,co,898,0.1,44.6,8.1,309.34
19-06-2020,IN,Delhi,co,899,0.1,39.3,7.3,325.89
11-01-2020,IN,Delhi,co,809,0.1,73.3,11.9,1337.97
22-02-2020,IN,Delhi,co,779,0.1,86.2,8.2,1104.23
16-05-2020,IN,Delhi,co,819,0.1,44.1,7.9,367.48
09-03-2020,IN,Delhi,co,836,0.2,84.2,6.1,417.41
10-03-2020,IN,Delhi,co,844,0.3,86,7.7,495.04
16-03-2020,IN,Delhi,co,777,0.1,83.5,7.1,505.04
03-04-2020,IN,Delhi,co,822,0.1,84.4,5.1,303.11
15-07-2020,IN,Delhi,co,879,0.1,84,7.3,279.07
02-01-2020,IN,Delhi,co,888,0.1,134.1,24.3,5310.93
04-02-2020,IN,Delhi,co,890,0.1,76.4,15,1690.3
08-03-2020,IN,Delhi,co,824,0.1,35.3,10.1,376.04
12-03-2020,IN,Delhi,co,847,0.1,84.8,7.5,510.73
06-07-2020,IN,Delhi,co,842,0.1,125.3,7.4,952.18
06-01-2020,IN,Delhi,co,871,0.1,34.4,11.8,410.26
26-01-2020,IN,Delhi,co,837,0.2,77.1,15.7,1672.22
01-03-2020,IN,Delhi,co,838,0.1,84.7,7.4,882.67
16-04-2020,IN,Delhi,co,758,0.1,46.8,7.3,224.53
12-04-2020,IN,Delhi,co,842,0.2,84.2,5.5,277.05
20-06-2020,IN,Delhi,co,884,0.1,82.8,6.1,287.14
31-12-2019,IN,Delhi,co,909,0.1,158.1,12,4582.56
27-01-2020,IN,Delhi,co,842,0.1,67.8,18.6,1779.22
07-04-2020,IN,Delhi,co,797,0.2,85.4,4.6,295.88
18-02-2020,IN,Delhi,co,852,0.2,79,9.8,1514.99
03-03-2020,IN,Delhi,co,286,1.1,56.2,13.1,565.78
06-03-2020,IN,Delhi,co,787,0.1,84.2,5.9,462.84
08-06-2020,IN,Delhi,co,854,0.1,85.9,7.6,388.82
16-07-2020,IN,Delhi,co,812,0.1,83.6,7.3,348.76
04-01-2020,IN,Delhi,co,836,0.2,68.8,17.7,1331.49
25-01-2020,IN,Delhi,co,852,0.1,88.4,13.6,1306.4
16-02-2020,IN,Delhi,co,876,1.8,86.4,11.1,1237.83
19-03-2020,IN,Delhi,co,814,0.1,83.4,9.4,407.31
13-04-2020,IN,Delhi,co,825,0.1,80,7.3,319.47
14-04-2020,IN,Delhi,co,806,0.1,86.4,7.5,985.39
21-04-2020,IN,Delhi,co,723,0.2,85.9,5.8,333.04
05-05-2020,IN,Delhi,co,762,0.1,82.3,7.1,471.75
29-01-2020,IN,Delhi,co,883,0.1,51.4,10,641.06
27-02-2020,IN,Delhi,co,864,0.1,39.4,10.3,230.38
15-03-2020,IN,Delhi,co,798,0.1,33.2,7.6,244.72
13-06-2020,IN,Delhi,co,849,0.1,55.5,7.8,356.85
04-07-2020,IN,Delhi,co,848,0.1,84,7.1,227.09
13-07-2020,IN,Delhi,co,834,0.2,86.2,6,425.14
24-01-2020,IN,Delhi,co,846,0.1,80.6,9.1,774.39
07-03-2020,IN,Delhi,co,836,0.2,84.6,7,433.77
05-07-2020,IN,Delhi,co,819,0.1,85.1,6.4,296.31
23-02-2020,IN,Delhi,co,760,0.1,40.7,10,344.27
28-04-2020,IN,Delhi,co,748,0.1,44.3,6.6,181.26
22-05-2020,IN,Delhi,co,849,0.1,42.1,10,467.05
09-06-2020,IN,Delhi,co,930,0.1,46.3,8.2,287.38
16-06-2020,IN,Delhi,co,898,0.1,33.8,7.2,241.89
01-02-2020,IN,Delhi,co,894,0.1,43.4,11.5,410.39
06-02-2020,IN,Delhi,co,894,0.1,60.7,10.4,552.51
07-02-2020,IN,Delhi,co,899,0.2,66.9,13.2,618.36
10-04-2020,IN,Delhi,co,883,0.2,84.1,7.1,305.45
15-05-2020,IN,Delhi,co,792,0.1,86.1,7.1,598.8
25-05-2020,IN,Delhi,co,863,0.1,52,7.7,297.96
10-07-2020,IN,Delhi,co,911,0.1,86.1,6.4,443.59
30-01-2020,IN,Delhi,co,893,0.1,79.3,10,438.26
11-02-2020,IN,Delhi,co,858,0.2,68.6,15,1209.54
13-03-2020,IN,Delhi,co,810,0.1,49.8,6.7,246.46
20-03-2020,IN,Delhi,co,848,0.1,65.9,9.5,805.6
30-04-2020,IN,Delhi,co,760,0.1,84.7,6.6,281.82
31-05-2020,IN,Delhi,co,811,0.1,96.7,5.5,746.5
07-06-2020,IN,Delhi,co,914,0.1,84.2,6.7,291.83
18-06-2020,IN,Delhi,co,772,0.1,84.6,6.6,386.95
19-01-2020,IN,Delhi,co,779,0.1,85.9,9.5,539.94
10-02-2020,IN,Delhi,co,901,0.1,88.2,13.6,1536.23
11-03-2020,IN,Delhi,co,846,0.1,85.8,7,369.34
07-07-2020,IN,Delhi,co,920,0.1,82.6,5.7,267.76
14-07-2020,IN,Delhi,co,853,0.4,85.8,7.1,460.05
17-07-2020,IN,Delhi,co,851,0.1,96.6,7.7,720.81
14-02-2020,IN,Delhi,co,849,0.1,37.9,7.3,307.45
24-02-2020,IN,Delhi,co,766,0.1,24.4,8.6,216.11
29-06-2020,IN,Delhi,co,804,0.1,84.5,6.2,415.5
03-06-2020,IN,Chandigarh,co,90,0.1,24.7,2.1,96.95
01-07-2020,IN,Chandigarh,co,72,2.2,6.5,3.1,7.08
17-07-2020,IN,Chandigarh,co,96,1.1,24.3,2.5,85.69
08-01-2020,IN,Chandigarh,co,96,0.7,46.2,3.8,267.93
12-01-2020,IN,Chandigarh,co,96,3.1,15.3,7.4,88.54
09-02-2020,IN,Chandigarh,co,95,0.1,15.5,5.7,124.61
21-02-2020,IN,Chandigarh,co,94,0.1,8,2.9,38.3
26-04-2020,IN,Chandigarh,co,96,1.6,26.1,3.8,403.43
07-04-2020,IN,Chandigarh,co,88,0.1,5.3,1.7,11.94
15-04-2020,IN,Chandigarh,co,96,1,13.9,3.8,102.41
20-04-2020,IN,Chandigarh,co,95,1.2,8.8,3.5,28.24
11-01-2020,IN,Chandigarh,co,94,0.1,20.4,6.2,163.85
10-02-2020,IN,Chandigarh,co,93,0.3,64.8,6.7,457.26
04-03-2020,IN,Chandigarh,co,96,1.6,23.6,5.8,225.63
11-03-2020,IN,Chandigarh,co,94,0.1,14.6,4.3,58.35
19-03-2020,IN,Chandigarh,co,96,0.1,12,4.7,79.28
25-04-2020,IN,Chandigarh,co,96,1.5,12.6,4.2,56.85
21-05-2020,IN,Chandigarh,co,71,0.1,10.5,3.7,69.25
15-07-2020,IN,Chandigarh,co,86,0.1,4.6,2.6,7.95
16-06-2020,IN,Chandigarh,co,96,0.2,29.6,2.7,308.03
21-06-2020,IN,Chandigarh,co,96,1.3,10.1,2.9,86.97
10-05-2020,IN,Chandigarh,co,66,1,14.4,5.4,49.75
28-05-2020,IN,Chandigarh,co,92,1.7,4.7,3.4,5.14
10-07-2020,IN,Chandigarh,co,96,0.3,4.8,2.6,9.48
31-12-2019,IN,Chandigarh,co,95,0.4,20.6,7.2,252.44
05-02-2020,IN,Chandigarh,co,83,0.1,8.2,4.8,38.02
23-02-2020,IN,Chandigarh,co,96,0.1,8.2,4,50.53
27-02-2020,IN,Chandigarh,co,96,1.4,16.5,6.5,79.82
10-03-2020,IN,Chandigarh,co,95,0.1,11,4.2,53.75
06-03-2020,IN,Chandigarh,co,93,0.9,15,2.7,50.16
08-04-2020,IN,Chandigarh,co,96,0.1,5.2,2.2,17.08
21-04-2020,IN,Chandigarh,co,86,0.1,23.2,3,70.57
30-12-2019,IN,Chandigarh,co,83,5,31.4,8.1,451.2
15-01-2020,IN,Chandigarh,co,96,0.3,10.4,4.7,48.94
30-01-2020,IN,Chandigarh,co,95,0.1,20.3,4.4,151.06
07-02-2020,IN,Chandigarh,co,96,2.8,14.4,5.9,54.91
26-02-2020,IN,Chandigarh,co,96,2.3,19.7,6.1,202.41
04-05-2020,IN,Chandigarh,co,96,1.4,10.8,3.8,88.88
04-07-2020,IN,Chandigarh,co,95,1.4,5.1,3.1,9.76
30-03-2020,IN,Chandigarh,co,96,0.8,11,2.7,61.51
07-05-2020,IN,Chandigarh,co,94,1.2,8.3,3.8,40.97
22-05-2020,IN,Chandigarh,co,72,0.1,14.5,4.2,139.53
14-01-2020,IN,Chandigarh,co,94,2.7,20.3,4.9,79.39
11-02-2020,IN,Chandigarh,co,95,0.4,35.6,6.9,350.35
17-02-2020,IN,Chandigarh,co,86,0.1,33.5,5,356.19
09-03-2020,IN,Chandigarh,co,88,0.4,5.3,2.6,12.61
23-03-2020,IN,Chandigarh,co,96,1.3,13.7,4.2,100.57
23-05-2020,IN,Chandigarh,co,72,1.2,9.9,4.3,53.31
25-05-2020,IN,Chandigarh,co,72,1.7,6.6,3.4,22.7
29-05-2020,IN,Chandigarh,co,74,0.3,16.6,3.2,52.33
12-07-2020,IN,Chandigarh,co,93,0.1,17.9,1.7,39.92
16-01-2020,IN,Chandigarh,co,93,0.1,11.7,4.9,93.71
24-01-2020,IN,Chandigarh,co,95,2.4,20.1,5.1,113.94
12-02-2020,IN,Chandigarh,co,96,1.4,34.6,5.9,778.08
25-02-2020,IN,Chandigarh,co,96,0.7,15.8,5.4,55.28
01-05-2020,IN,Chandigarh,co,96,1.7,9.3,4.4,32.72
07-07-2020,IN,Chandigarh,co,89,0.5,5.2,2.7,16.52
13-01-2020,IN,Chandigarh,co,96,0.3,15.4,9,131.96
29-02-2020,IN,Chandigarh,co,95,0.5,14.7,3.8,62.81
09-05-2020,IN,Chandigarh,co,71,1.5,13.2,5.6,39.1
10-06-2020,IN,Chandigarh,co,96,0.2,6.2,3,15.8
25-06-2020,IN,Chandigarh,co,94,1.6,14.9,3.1,189.22
07-03-2020,IN,Chandigarh,co,96,0.8,14.9,3.8,87.85
16-03-2020,IN,Chandigarh,co,96,1.5,24.3,3.6,70.1
19-06-2020,IN,Chandigarh,co,96,1.3,13.4,3.1,95.62
23-06-2020,IN,Chandigarh,co,96,1.3,11.7,2.9,113.59
16-07-2020,IN,Chandigarh,co,96,1.3,5.4,2.4,5.5
05-07-2020,IN,Chandigarh,co,96,1,5.1,3.5,15.89
13-07-2020,IN,Chandigarh,co,95,0.1,6.6,2.5,13.68
22-04-2020,IN,Chandigarh,co,85,0.3,6.2,3.1,20.21
27-04-2020,IN,Chandigarh,co,96,0.5,8,2.9,21.19
13-05-2020,IN,Chandigarh,co,48,3.6,8.9,5.7,18.48
08-06-2020,IN,Chandigarh,co,96,0.1,7.4,2.7,21.56
09-06-2020,IN,Chandigarh,co,96,0.5,5.5,2.8,10.46
03-05-2020,IN,Chandigarh,co,92,0.8,9,3.8,41.45
19-05-2020,IN,Chandigarh,co,71,0.6,9.1,3.1,39.92
20-06-2020,IN,Chandigarh,co,96,0.6,8.9,2.7,60.74
01-01-2020,IN,Chandigarh,co,96,0.1,34.6,8.4,460.12
08-02-2020,IN,Chandigarh,co,96,0.8,9.6,5.5,41.54
28-02-2020,IN,Chandigarh,co,96,0.2,11.4,5.3,65.26
26-03-2020,IN,Chandigarh,co,95,0.5,19.1,3.4,287.11
13-04-2020,IN,Chandigarh,co,96,1.6,36.7,3.5,853.4
18-07-2020,IN,Chandigarh,co,94,0.1,5.5,2.6,12.94
16-02-2020,IN,Chandigarh,co,92,0.1,10.3,5,68.35
20-02-2020,IN,Chandigarh,co,96,0.7,8.4,5.1,38.93
08-05-2020,IN,Chandigarh,co,72,1.9,8.2,5.3,30.67
02-07-2020,IN,Chandigarh,co,96,0.9,5.9,3.1,11.27
24-02-2020,IN,Chandigarh,co,96,0.3,25.5,3.6,80.38
03-04-2020,IN,Chandigarh,co,96,1,5.2,1.9,9.5
12-05-2020,IN,Chandigarh,co,57,1.2,7.2,3.8,23.46
06-07-2020,IN,Chandigarh,co,96,1.2,8.1,3.5,14.18
14-07-2020,IN,Chandigarh,co,94,1.1,6,2.7,11.38
19-02-2020,IN,Chandigarh,co,96,2.7,17.1,7,117.77
01-04-2020,IN,Chandigarh,co,96,0.9,5.7,1.9,12.05
06-04-2020,IN,Chandigarh,co,96,0.3,45.1,2.2,208.21
06-05-2020,IN,Chandigarh,co,96,2,8.8,3.8,29.53
26-05-2020,IN,Chandigarh,co,71,0.4,24.2,3.9,110.49
21-01-2020,IN,Chandigarh,co,95,0.7,23,8.1,217.8
12-03-2020,IN,Chandigarh,co,96,0.9,22.1,4.2,232.96
27-05-2020,IN,Chandigarh,co,83,0.2,7,3.4,13
08-07-2020,IN,Chandigarh,co,84,0.4,24.8,2.8,71.19
15-03-2020,IN,Chandigarh,co,96,1.9,15.5,3.7,102.93
18-03-2020,IN,Chandigarh,co,96,0.1,45,3.7,215.24
11-05-2020,IN,Chandigarh,co,72,0.7,18.1,3.6,65.36
03-01-2020,IN,Chandigarh,co,95,3.6,38.1,9.3,748.83
20-01-2020,IN,Chandigarh,co,85,3.6,17.9,7.5,75.88
29-01-2020,IN,Chandigarh,co,96,0.1,7.9,3.8,39.31
02-02-2020,IN,Chandigarh,co,95,1.5,7.8,5,19.5
18-02-2020,IN,Chandigarh,co,96,2.4,66.6,6.4,1055.4
15-06-2020,IN,Chandigarh,co,87,0.1,6.1,2.6,22.87
09-01-2020,IN,Chandigarh,co,95,0.2,8.5,3.3,34.81
28-01-2020,IN,Chandigarh,co,96,0.1,44.9,4.1,317.84
12-06-2020,IN,Chandigarh,co,95,0.1,12.9,2.9,34.11
18-06-2020,IN,Chandigarh,co,96,0.1,18.6,3.4,242.31
30-06-2020,IN,Chandigarh,co,83,1,5.8,2.9,4.68
22-06-2020,IN,Chandigarh,co,95,0.6,11.8,3.1,115.07
01-02-2020,IN,Chandigarh,co,95,1.9,13.8,6.4,47.98
14-03-2020,IN,Chandigarh,co,96,1.4,13.3,2.7,123.32
14-04-2020,IN,Chandigarh,co,96,1.9,18.6,4.6,167.59
02-06-2020,IN,Chandigarh,co,95,0.4,7.9,2.7,11.38
14-06-2020,IN,Chandigarh,co,91,0.1,6.2,2.6,27.94
09-07-2020,IN,Chandigarh,co,86,0.3,4.5,2.7,14.22
19-07-2020,IN,Chandigarh,co,52,0.5,4.4,2.7,15.49
06-01-2020,IN,Chandigarh,co,96,0.1,9.4,4.2,48.72
21-03-2020,IN,Chandigarh,co,94,2.1,16.6,5.7,163.55
24-04-2020,IN,Chandigarh,co,96,1.5,9.6,3.9,30.52
14-05-2020,IN,Chandigarh,co,51,0.2,8,5.5,44.45
24-06-2020,IN,Chandigarh,co,96,1.3,13.3,3.1,169.29
18-01-2020,IN,Chandigarh,co,76,0.1,32.8,5.2,139.73
31-01-2020,IN,Chandigarh,co,96,2.1,21.1,5.7,281.77
29-03-2020,IN,Chandigarh,co,92,0.7,59.1,2,416.97
04-01-2020,IN,Chandigarh,co,96,0.6,16.2,6.3,89.27
25-01-2020,IN,Chandigarh,co,91,2.9,21,9.2,188.33
27-01-2020,IN,Chandigarh,co,96,0.3,25.7,8.3,277.34
03-02-2020,IN,Chandigarh,co,96,0.1,35.3,5.7,392.03
31-05-2020,IN,Chandigarh,co,89,0.1,11.3,2.9,54.89
05-06-2020,IN,Chandigarh,co,87,0.7,4.6,2.1,9.89
07-06-2020,IN,Chandigarh,co,93,0.1,5.9,2.5,21.85
04-02-2020,IN,Chandigarh,co,94,0.1,16.6,5.7,168.15
02-03-2020,IN,Chandigarh,co,96,0.1,19.2,3.7,101.91
09-04-2020,IN,Chandigarh,co,96,0.2,6,2.4,21.55
30-04-2020,IN,Chandigarh,co,92,0.6,62.7,5.2,2582.81
18-05-2020,IN,Chandigarh,co,62,0.1,10.4,4.5,77.03
27-06-2020,IN,Chandigarh,co,87,0.2,6.1,2.7,14.01
29-06-2020,IN,Chandigarh,co,71,0.5,6.2,3,8.24
17-06-2020,IN,Chandigarh,co,96,0.6,45,3.2,1656.66
26-01-2020,IN,Chandigarh,co,95,0.7,14.8,7.4,140.25
22-02-2020,IN,Chandigarh,co,95,0.2,11.1,4.5,53.29
02-05-2020,IN,Chandigarh,co,96,2.3,32.7,3.8,117.04
20-05-2020,IN,Chandigarh,co,70,0.1,6.4,2.4,35.52
06-06-2020,IN,Chandigarh,co,96,0.2,5,2.5,17.45
01-06-2020,IN,Chandigarh,co,87,0.1,7.3,2.7,23.27
05-01-2020,IN,Chandigarh,co,96,0.3,9.8,5.1,52.84
13-03-2020,IN,Chandigarh,co,96,1.2,17.5,3.2,168.83
25-03-2020,IN,Chandigarh,co,96,0.8,12.2,3.4,93.64
10-04-2020,IN,Chandigarh,co,96,0.1,6.8,2.7,25.54
05-05-2020,IN,Chandigarh,co,96,1.1,24,3.6,104.75
15-02-2020,IN,Chandigarh,co,96,0.1,7.7,4.5,45.67
01-03-2020,IN,Chandigarh,co,96,0.2,11.6,3,59.39
05-04-2020,IN,Chandigarh,co,96,0.9,6.7,2.3,23.9
02-01-2020,IN,Chandigarh,co,96,0.3,33.3,8.2,390.24
10-01-2020,IN,Chandigarh,co,93,0.1,11.1,4,67.43
17-01-2020,IN,Chandigarh,co,83,0.1,25.6,7.1,131.02
06-02-2020,IN,Chandigarh,co,85,1,18,5.3,134.23
13-02-2020,IN,Chandigarh,co,96,0.6,25.2,4.8,65.77
11-04-2020,IN,Chandigarh,co,90,0.1,6.4,2.8,28.22
16-05-2020,IN,Chandigarh,co,48,1.2,7.5,3.9,34.1
04-06-2020,IN,Chandigarh,co,95,0.8,5.1,2.4,13.6
17-03-2020,IN,Chandigarh,co,96,0.2,19.6,3.6,49.69
22-03-2020,IN,Chandigarh,co,86,1,16.4,4,173.77
02-04-2020,IN,Chandigarh,co,96,0.8,5,2.5,9.68
19-04-2020,IN,Chandigarh,co,96,0.3,11.3,2.5,70.65
